<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.07.06	22:20:00	25818.40	25821.40	25815.90	25820.40	40	0	80
2026.07.06	22:21:00	25820.90	25823.90	25820.40	25820.90	26	0	80
2026.07.06	22:22:00	25821.40	25823.40	25821.40	25821.40	19	0	80
2026.07.06	22:23:00	25821.90	25824.40	25820.40	25824.40	24	0	80
2026.07.06	22:24:00	25823.90	25826.90	25823.40	25824.90	24	0	80
2026.07.06	22:25:00	25824.40	25825.90	25822.40	25824.90	24	0	80
2026.07.06	22:26:00	25825.40	25825.40	25822.90	25824.90	47	0	80
2026.07.06	22:27:00	25825.40	25825.90	25821.40	25821.90	44	0	80
2026.07.06	22:28:00	25821.40	25825.90	25821.40	25824.90	45	0	80
2026.07.06	22:29:00	25825.40	25826.40	25823.90	25825.40	23	0	80
2026.07.06	22:30:00	25824.40	25824.40	25814.90	25817.40	43	0	80
2026.07.06	22:31:00	25817.90	25818.90	25814.40	25818.40	60	0	80
2026.07.06	22:32:00	25818.90	25820.40	25816.40	25816.40	28	0	80
2026.07.06	22:33:00	25815.90	25817.40	25814.40	25815.40	42	0	80
2026.07.06	22:34:00	25815.90	25816.90	25813.40	25814.40	38	0	80
2026.07.06	22:35:00	25814.90	25815.90	25812.40	25812.40	52	0	80
2026.07.06	22:36:00	25812.90	25813.90	25811.90	25813.40	22	0	80
2026.07.06	22:37:00	25813.90	25816.40	25812.90	25813.40	23	0	80
2026.07.06	22:38:00	25812.90	25814.90	25812.90	25813.40	32	0	80
2026.07.06	22:39:00	25812.40	25812.40	25810.40	25810.40	19	0	80
2026.07.06	22:40:00	25810.90	25810.90	25805.40	25806.40	55	0	80
2026.07.06	22:41:00	25805.90	25812.40	25805.90	25810.90	62	0	80
2026.07.06	22:42:00	25810.40	25812.40	25809.40	25810.90	34	0	80
2026.07.06	22:43:00	25811.40	25812.90	25810.40	25811.40	28	0	80
2026.07.06	22:44:00	25811.90	25813.90	25810.40	25812.40	40	0	80
2026.07.06	22:45:00	25811.40	25817.90	25811.40	25817.40	44	0	80
2026.07.06	22:46:00	25815.90	25817.40	25814.40	25817.40	23	0	80
2026.07.06	22:47:00	25816.40	25818.90	25815.40	25818.90	31	0	80
2026.07.06	22:48:00	25818.40	25818.40	25811.90	25813.40	26	0	80
2026.07.06	22:49:00	25814.40	25814.40	25812.40	25813.40	18	0	80
2026.07.06	22:50:00	25812.40	25818.40	25811.40	25816.40	60	0	80
2026.07.06	22:51:00	25815.40	25820.40	25814.90	25817.90	43	0	80
2026.07.06	22:52:00	25818.40	25819.40	25813.40	25813.40	67	0	80
2026.07.06	22:53:00	25812.90	25819.90	25812.40	25819.90	21	0	80
2026.07.06	22:54:00	25821.40	25822.40	25814.90	25814.90	34	0	80
2026.07.06	22:55:00	25815.40	25816.40	25807.90	25811.90	80	0	80
2026.07.06	22:56:00	25812.40	25815.90	25808.40	25815.40	47	0	80
2026.07.06	22:57:00	25816.40	25818.40	25812.40	25812.40	53	0	80
2026.07.06	22:58:00	25811.40	25815.90	25808.90	25812.40	75	0	80
2026.07.07	01:02:00	25828.40	25828.90	25827.40	25828.40	13	0	400
2026.07.07	01:03:00	25828.10	25828.10	25825.20	25826.40	14	0	400
2026.07.07	01:04:00	25827.90	25832.00	25827.90	25832.00	20	0	400
2026.07.07	01:05:00	25831.80	25831.80	25826.20	25829.40	24	0	400
2026.07.07	01:06:00	25830.10	25831.60	25828.10	25829.40	25	0	400
2026.07.07	01:07:00	25828.40	25828.60	25827.20	25828.40	23	0	400
2026.07.07	01:08:00	25828.10	25829.80	25827.40	25828.60	9	0	400
2026.07.07	01:09:00	25829.10	25830.80	25828.40	25830.80	7	0	400
2026.07.07	01:10:00	25830.60	25834.20	25830.60	25834.20	11	0	400
2026.07.07	01:11:00	25833.70	25834.20	25832.30	25834.00	8	0	400
2026.07.07	01:12:00	25833.70	25833.70	25833.50	25833.70	3	0	400
2026.07.07	01:13:00	25834.20	25834.20	25833.00	25833.70	7	0	400
2026.07.07	01:14:00	25834.00	25834.20	25833.70	25833.70	3	0	400
2026.07.07	01:15:00	25834.00	25836.20	25834.00	25836.20	8	0	400
2026.07.07	01:16:00	25836.90	25837.10	25836.90	25837.10	4	0	400
2026.07.07	01:18:00	25836.90	25839.10	25836.90	25838.60	6	0	400
2026.07.07	01:19:00	25838.80	25844.20	25835.90	25844.20	6	0	400
2026.07.07	01:20:00	25844.20	25844.50	25838.20	25844.00	9	0	400
2026.07.07	01:21:00	25844.90	25845.40	25844.90	25845.40	3	0	400
2026.07.07	01:22:00	25844.20	25845.20	25844.00	25844.20	17	0	400
2026.07.07	01:23:00	25844.00	25844.50	25844.00	25844.00	6	0	400
2026.07.07	01:24:00	25844.20	25845.40	25844.00	25844.20	15	0	400
2026.07.07	01:25:00	25844.70	25844.70	25842.00	25842.00	12	0	400
2026.07.07	01:26:00	25841.30	25843.50	25841.30	25842.30	7	0	400
2026.07.07	01:27:00	25842.00	25842.00	25841.30	25841.30	5	0	400
2026.07.07	01:28:00	25841.10	25844.70	25841.10	25843.50	14	0	400
2026.07.07	01:29:00	25843.70	25845.90	25843.70	25844.20	17	0	400
2026.07.07	01:30:00	25844.50	25844.50	25840.10	25842.80	28	0	400
2026.07.07	01:31:00	25843.20	25844.00	25843.20	25844.00	12	0	400
2026.07.07	01:32:00	25843.70	25845.90	25843.70	25845.90	11	0	400
2026.07.07	01:33:00	25845.40	25845.40	25844.00	25845.20	8	0	400
2026.07.07	01:34:00	25844.90	25845.40	25844.90	25844.90	6	0	400
2026.07.07	01:35:00	25845.20	25848.40	25840.20	25840.40	20	0	400
2026.07.07	01:36:00	25840.00	25840.20	25838.70	25838.70	17	0	400
2026.07.07	01:37:00	25838.50	25838.50	25835.80	25837.80	11	0	400
2026.07.07	01:38:00	25838.00	25839.00	25837.80	25838.70	17	0	400
2026.07.07	01:39:00	25838.30	25839.20	25837.80	25838.00	22	0	400
2026.07.07	01:40:00	25838.00	25840.00	25838.00	25839.50	17	0	400
2026.07.07	01:41:00	25839.50	25841.20	25838.50	25838.50	21	0	400
2026.07.07	01:42:00	25838.30	25839.50	25838.30	25839.00	12	0	400
2026.07.07	01:43:00	25838.70	25839.50	25838.30	25839.50	12	0	400
2026.07.07	01:44:00	25840.00	25840.70	25840.00	25840.70	6	0	400
2026.07.07	01:45:00	25840.40	25840.40	25836.10	25836.10	12	0	400
2026.07.07	01:46:00	25835.10	25836.60	25821.50	25827.50	41	0	400
2026.07.07	01:47:00	25828.00	25829.70	25827.50	25828.50	17	0	400
2026.07.07	01:48:00	25829.00	25829.50	25828.00	25828.50	10	0	400
2026.07.07	01:49:00	25828.00	25829.00	25828.00	25829.00	3	0	400
2026.07.07	01:50:00	25829.20	25830.90	25829.00	25830.20	17	0	400
2026.07.07	01:51:00	25830.00	25830.70	25829.00	25829.00	16	0	400
2026.07.07	01:52:00	25829.50	25829.50	25826.80	25828.00	18	0	400
2026.07.07	01:53:00	25827.80	25827.80	25826.10	25827.80	16	0	400
2026.07.07	01:54:00	25828.00	25829.00	25827.80	25829.00	21	0	400
2026.07.07	01:55:00	25829.20	25830.00	25823.50	25824.00	22	0	400
2026.07.07	01:56:00	25823.80	25824.50	25822.80	25823.10	20	0	400
2026.07.07	01:57:00	25822.80	25825.20	25822.60	25825.20	24	0	400
2026.07.07	01:58:00	25825.50	25825.50	25824.50	25825.20	14	0	400
2026.07.07	01:59:00	25825.00	25825.20	25823.30	25823.30	11	0	400
2026.07.07	02:00:00	25823.50	25826.70	25823.30	25825.00	40	0	400
2026.07.07	02:01:00	25825.20	25827.20	25824.50	25824.50	24	0	400
2026.07.07	02:02:00	25825.20	25827.20	25824.30	25826.90	18	0	400
2026.07.07	02:03:00	25827.20	25828.40	25826.00	25826.00	15	0	400
2026.07.07	02:04:00	25826.20	25826.20	25825.70	25825.70	7	0	400
2026.07.07	02:05:00	25826.00	25826.50	25825.50	25826.20	12	0	400
2026.07.07	02:06:00	25826.00	25826.00	25825.50	25825.50	3	0	400
2026.07.07	02:07:00	25825.20	25825.50	25825.20	25825.20	3	0	400
2026.07.07	02:08:00	25825.50	25826.50	25825.50	25826.50	5	0	400
2026.07.07	02:09:00	25826.00	25827.90	25824.50	25827.40	22	0	400
2026.07.07	02:10:00	25827.70	25828.90	25827.40	25828.90	13	0	400
2026.07.07	02:11:00	25829.10	25830.80	25827.70	25829.60	27	0	400
2026.07.07	02:12:00	25829.40	25829.60	25828.20	25828.90	10	0	400
2026.07.07	02:13:00	25828.40	25829.90	25828.40	25829.40	5	0	400
2026.07.07	02:14:00	25828.90	25829.40	25828.40	25828.70	9	0	400
2026.07.07	02:16:00	25828.40	25828.40	25824.80	25825.00	21	0	400
2026.07.07	02:17:00	25825.70	25826.70	25825.50	25826.00	14	0	400
2026.07.07	02:18:00	25826.20	25826.20	25823.50	25823.50	15	0	400
2026.07.07	02:19:00	25824.00	25824.00	25822.30	25822.60	26	0	400
2026.07.07	02:20:00	25822.60	25823.30	25814.70	25814.70	24	0	400
2026.07.07	02:21:00	25815.70	25816.20	25814.50	25814.50	15	0	400
2026.07.07	02:22:00	25813.80	25814.00	25811.80	25812.30	15	0	400
2026.07.07	02:23:00	25812.50	25813.50	25812.30	25813.00	18	0	400
2026.07.07	02:24:00	25813.50	25819.80	25813.50	25813.80	25	0	400
2026.07.07	02:25:00	25813.60	25820.10	25813.60	25817.90	21	0	400
2026.07.07	02:26:00	25818.10	25818.40	25817.90	25818.40	4	0	400
2026.07.07	02:27:00	25819.10	25819.80	25818.40	25818.40	12	0	400
2026.07.07	02:28:00	25818.10	25818.60	25817.20	25817.20	15	0	400
2026.07.07	02:29:00	25818.10	25818.60	25816.40	25817.40	11	0	400
2026.07.07	02:30:00	25817.60	25819.10	25817.60	25817.90	19	0	400
2026.07.07	02:31:00	25819.10	25819.60	25818.10	25818.10	18	0	400
2026.07.07	02:32:00	25817.90	25817.90	25816.40	25816.40	9	0	400
2026.07.07	02:33:00	25816.20	25816.20	25814.70	25815.20	8	0	400
2026.07.07	02:34:00	25815.00	25815.70	25814.50	25815.20	17	0	400
2026.07.07	02:35:00	25814.70	25815.50	25814.20	25815.50	9	0	400
2026.07.07	02:36:00	25815.70	25815.70	25814.50	25814.70	6	0	400
2026.07.07	02:37:00	25815.20	25815.90	25814.70	25815.50	12	0	400
2026.07.07	02:38:00	25815.20	25816.70	25815.20	25816.70	18	0	400
2026.07.07	02:39:00	25816.40	25816.40	25815.50	25815.70	7	0	400
2026.07.07	02:40:00	25815.50	25816.70	25815.50	25816.20	12	0	400
2026.07.07	02:41:00	25813.80	25813.80	25813.80	25813.80	1	0	400
2026.07.07	02:42:00	25813.50	25813.80	25812.00	25812.30	18	0	400
2026.07.07	02:43:00	25812.50	25813.30	25812.00	25812.00	7	0	400
2026.07.07	02:44:00	25812.80	25812.80	25811.60	25811.60	9	0	400
2026.07.07	02:45:00	25811.80	25811.80	25807.20	25807.70	16	0	400
2026.07.07	02:46:00	25807.20	25807.20	25802.80	25805.50	66	0	400
2026.07.07	02:47:00	25805.00	25805.20	25800.40	25803.10	52	0	400
2026.07.07	02:48:00	25803.30	25807.20	25803.30	25805.00	67	0	400
2026.07.07	02:49:00	25805.20	25805.20	25801.30	25801.60	43	0	400
2026.07.07	02:50:00	25802.10	25802.10	25796.50	25797.90	79	0	400
2026.07.07	02:51:00	25798.40	25798.90	25793.80	25794.80	50	0	400
2026.07.07	02:52:00	25794.30	25798.60	25792.60	25797.80	40	0	400
2026.07.07	02:53:00	25798.30	25798.60	25793.90	25795.40	35	0	400
2026.07.07	02:54:00	25795.60	25799.80	25795.60	25798.30	34	0	400
2026.07.07	02:55:00	25798.60	25801.00	25793.80	25797.60	42	0	400
2026.07.07	02:56:00	25797.60	25798.30	25796.10	25796.90	36	0	400
2026.07.07	02:57:00	25796.60	25797.60	25795.60	25795.90	24	0	400
2026.07.07	02:58:00	25795.60	25796.90	25794.90	25796.60	28	0	400
2026.07.07	02:59:00	25796.40	25799.30	25791.80	25799.00	46	0	400
2026.07.07	03:00:00	25797.80	25799.30	25788.60	25796.80	147	0	400
2026.07.07	03:01:00	25796.30	25797.30	25792.90	25795.40	98	0	400
2026.07.07	03:02:00	25795.10	25797.30	25793.90	25794.40	91	0	400
2026.07.07	03:03:00	25794.60	25801.20	25793.90	25800.20	71	0	400
2026.07.07	03:04:00	25799.70	25801.70	25798.50	25799.30	60	0	400
2026.07.07	03:05:00	25799.70	25804.80	25799.00	25802.20	85	0	400
2026.07.07	03:06:00	25802.20	25804.60	25796.30	25797.30	103	0	400
2026.07.07	03:07:00	25797.10	25801.70	25797.10	25801.20	81	0	400
2026.07.07	03:08:00	25800.70	25808.50	25799.00	25806.60	79	0	400
2026.07.07	03:09:00	25807.10	25810.00	25802.70	25802.90	76	0	400
2026.07.07	03:10:00	25802.50	25802.50	25799.10	25799.50	72	0	400
2026.07.07	03:11:00	25799.30	25800.50	25796.90	25798.80	55	0	400
2026.07.07	03:12:00	25798.60	25798.60	25790.60	25794.50	60	0	400
2026.07.07	03:13:00	25795.00	25798.40	25793.50	25796.00	79	0	400
2026.07.07	03:14:00	25796.50	25800.40	25793.20	25795.20	52	0	400
2026.07.07	03:16:00	25807.70	25809.20	25798.70	25799.70	35	0	200
2026.07.07	03:17:00	25799.20	25806.20	25793.20	25801.70	54	0	200
2026.07.07	03:18:00	25801.20	25806.20	25800.70	25803.70	37	0	200
2026.07.07	03:19:00	25804.20	25811.70	25803.70	25811.20	20	0	200
2026.07.07	03:20:00	25812.20	25814.70	25808.20	25812.70	43	0	200
2026.07.07	03:21:00	25813.70	25820.70	25812.20	25818.70	40	0	200
2026.07.07	03:22:00	25818.20	25820.20	25813.70	25814.20	59	0	200
2026.07.07	03:23:00	25814.70	25814.70	25809.70	25810.20	16	0	200
2026.07.07	03:24:00	25809.70	25811.20	25805.70	25808.70	24	0	200
2026.07.07	03:25:00	25806.70	25812.70	25804.20	25811.70	16	0	200
2026.07.07	03:26:00	25813.70	25818.20	25812.70	25813.70	32	0	200
2026.07.07	03:27:00	25815.20	25815.20	25807.20	25808.20	10	0	200
2026.07.07	03:28:00	25809.20	25809.20	25801.70	25802.20	20	0	200
2026.07.07	03:29:00	25801.20	25803.20	25798.70	25803.20	17	0	200
2026.07.07	03:30:00	25804.20	25810.70	25802.20	25803.70	25	0	200
2026.07.07	03:31:00	25803.20	25810.20	25802.20	25808.20	25	0	200
2026.07.07	03:32:00	25809.70	25810.20	25805.70	25808.70	28	0	200
2026.07.07	03:33:00	25807.70	25808.70	25798.20	25798.70	17	0	200
2026.07.07	03:34:00	25797.70	25800.20	25795.70	25796.20	24	0	200
2026.07.07	03:35:00	25797.20	25798.20	25791.70	25795.20	32	0	200
2026.07.07	03:36:00	25794.70	25796.20	25790.70	25793.20	37	0	200
2026.07.07	03:37:00	25792.20	25794.20	25789.70	25789.70	14	0	200
2026.07.07	03:38:00	25785.70	25786.20	25784.20	25785.20	6	0	200
2026.07.07	03:39:00	25785.70	25790.70	25785.70	25789.20	21	0	200
2026.07.07	03:40:00	25788.20	25788.20	25782.70	25783.20	43	0	200
2026.07.07	03:41:00	25783.70	25785.20	25782.20	25783.20	16	0	200
2026.07.07	03:42:00	25783.70	25786.20	25783.20	25784.70	42	0	200
2026.07.07	03:43:00	25785.70	25790.20	25784.70	25788.70	27	0	200
2026.07.07	03:44:00	25789.70	25792.70	25788.70	25788.70	31	0	200
2026.07.07	03:45:00	25787.70	25792.20	25784.70	25788.70	33	0	200
2026.07.07	03:46:00	25789.70	25789.70	25784.20	25785.20	23	0	200
2026.07.07	03:47:00	25785.70	25793.20	25785.20	25791.20	32	0	200
2026.07.07	03:48:00	25791.70	25795.70	25790.20	25795.20	39	0	200
2026.07.07	03:49:00	25795.70	25795.70	25795.20	25795.20	6	0	200
2026.07.07	03:50:00	25793.20	25796.70	25790.20	25792.20	40	0	200
2026.07.07	03:51:00	25792.70	25794.20	25791.20	25791.70	15	0	200
2026.07.07	03:52:00	25793.20	25798.20	25793.20	25798.20	5	0	200
2026.07.07	03:53:00	25797.20	25797.70	25795.70	25797.20	26	0	200
2026.07.07	03:54:00	25796.20	25802.20	25795.70	25799.20	22	0	200
2026.07.07	03:55:00	25799.70	25811.70	25799.70	25811.70	24	0	200
2026.07.07	03:56:00	25810.20	25812.20	25801.20	25802.70	26	0	200
2026.07.07	03:57:00	25801.70	25801.70	25793.20	25793.20	29	0	200
2026.07.07	03:58:00	25795.70	25795.70	25788.70	25790.70	19	0	200
2026.07.07	03:59:00	25791.20	25792.20	25788.70	25789.70	29	0	200
2026.07.07	04:00:00	25790.70	25796.20	25786.70	25793.70	48	0	200
2026.07.07	04:01:00	25796.20	25796.20	25785.20	25788.70	59	0	200
2026.07.07	04:02:00	25787.70	25788.70	25785.20	25786.70	50	0	200
2026.07.07	04:03:00	25787.70	25792.70	25785.70	25791.20	62	0	200
2026.07.07	04:04:00	25792.70	25792.70	25787.20	25790.70	45	0	200
2026.07.07	04:05:00	25791.20	25791.70	25789.70	25791.70	17	0	200
2026.07.07	04:06:00	25790.70	25795.70	25790.70	25793.70	43	0	200
2026.07.07	04:07:00	25795.20	25795.70	25791.70	25793.20	22	0	200
2026.07.07	04:08:00	25792.70	25796.20	25790.20	25795.20	21	0	200
2026.07.07	04:09:00	25794.70	25795.70	25793.20	25794.70	27	0	200
2026.07.07	04:10:00	25794.20	25800.70	25794.20	25796.20	31	0	200
2026.07.07	04:11:00	25794.70	25798.20	25794.20	25795.70	38	0	200
2026.07.07	04:12:00	25796.20	25798.70	25789.70	25797.70	34	0	200
2026.07.07	04:13:00	25796.70	25799.20	25792.70	25796.20	21	0	200
2026.07.07	04:14:00	25795.70	25799.20	25794.20	25795.20	33	0	200
2026.07.07	04:15:00	25795.70	25799.70	25791.70	25793.20	28	0	200
2026.07.07	04:16:00	25794.20	25794.20	25789.70	25791.20	34	0	200
2026.07.07	04:17:00	25791.70	25796.20	25791.70	25794.70	35	0	200
2026.07.07	04:18:00	25793.70	25797.70	25792.20	25795.70	24	0	200
2026.07.07	04:19:00	25794.70	25796.70	25789.70	25790.20	35	0	200
2026.07.07	04:20:00	25793.20	25796.70	25790.70	25793.20	45	0	200
2026.07.07	04:21:00	25792.70	25794.20	25789.70	25791.70	62	0	200
2026.07.07	04:22:00	25792.20	25792.20	25786.70	25789.20	30	0	200
2026.07.07	04:23:00	25788.20	25791.20	25785.20	25791.20	39	0	200
2026.07.07	04:24:00	25791.70	25794.20	25784.70	25785.70	28	0	200
2026.07.07	04:25:00	25785.20	25787.20	25783.70	25785.20	22	0	200
2026.07.07	04:26:00	25788.20	25788.20	25783.70	25786.20	33	0	200
2026.07.07	04:27:00	25787.70	25787.70	25785.20	25786.70	23	0	200
2026.07.07	04:28:00	25788.70	25790.70	25785.70	25788.20	24	0	200
2026.07.07	04:29:00	25789.70	25792.20	25782.20	25787.70	61	0	200
2026.07.07	04:30:00	25788.20	25792.70	25787.20	25791.20	54	0	200
2026.07.07	04:31:00	25791.70	25793.70	25791.20	25792.20	39	0	200
2026.07.07	04:32:00	25791.70	25801.20	25788.70	25801.20	59	0	200
2026.07.07	04:33:00	25799.70	25803.70	25798.70	25800.70	48	0	200
2026.07.07	04:34:00	25802.70	25804.70	25796.20	25800.70	41	0	200
2026.07.07	04:35:00	25801.20	25807.20	25801.20	25806.70	41	0	200
2026.07.07	04:36:00	25803.70	25805.70	25799.70	25801.70	25	0	200
2026.07.07	04:37:00	25802.20	25802.70	25794.70	25800.20	48	0	200
2026.07.07	04:38:00	25802.70	25809.20	25802.70	25808.20	45	0	200
2026.07.07	04:39:00	25810.70	25811.20	25808.70	25809.20	16	0	200
2026.07.07	04:40:00	25806.70	25811.20	25805.20	25811.20	21	0	200
2026.07.07	04:41:00	25810.20	25812.70	25803.20	25805.70	60	0	200
2026.07.07	04:42:00	25806.70	25806.70	25800.70	25802.70	24	0	200
2026.07.07	04:43:00	25803.20	25805.20	25801.20	25804.20	28	0	200
2026.07.07	04:44:00	25803.20	25807.70	25802.20	25806.70	16	0	200
2026.07.07	04:45:00	25807.70	25811.20	25806.70	25809.20	20	0	200
2026.07.07	04:46:00	25808.70	25814.70	25808.70	25812.20	21	0	200
2026.07.07	04:47:00	25813.20	25815.70	25812.20	25814.70	28	0	200
2026.07.07	04:48:00	25813.20	25814.70	25811.70	25813.20	33	0	200
2026.07.07	04:49:00	25812.70	25813.70	25811.20	25812.20	19	0	200
2026.07.07	04:50:00	25813.20	25815.70	25811.70	25811.70	15	0	200
2026.07.07	04:51:00	25812.70	25813.20	25810.20	25812.70	8	0	200
2026.07.07	04:52:00	25813.20	25813.20	25811.70	25812.20	10	0	200
2026.07.07	04:53:00	25811.20	25812.20	25808.70	25810.20	9	0	200
2026.07.07	04:54:00	25811.70	25817.20	25807.70	25815.70	33	0	200
2026.07.07	04:55:00	25816.20	25817.20	25801.20	25801.20	38	0	200
2026.07.07	04:56:00	25800.20	25805.20	25798.20	25803.70	38	0	200
2026.07.07	04:57:00	25802.20	25803.20	25800.20	25802.20	27	0	200
2026.07.07	04:58:00	25801.70	25801.70	25798.70	25800.20	7	0	200
2026.07.07	04:59:00	25799.20	25800.20	25795.20	25797.70	23	0	200
2026.07.07	05:00:00	25797.20	25798.70	25794.20	25794.70	50	0	200
2026.07.07	05:01:00	25796.20	25805.20	25793.70	25804.70	44	0	200
2026.07.07	05:02:00	25802.70	25803.70	25799.20	25800.20	34	0	200
2026.07.07	05:03:00	25798.70	25803.70	25798.20	25801.20	38	0	200
2026.07.07	05:04:00	25803.20	25803.20	25799.70	25800.20	13	0	200
2026.07.07	05:05:00	25803.20	25803.20	25798.20	25799.70	26	0	200
2026.07.07	05:06:00	25800.20	25802.20	25798.70	25802.20	19	0	200
2026.07.07	05:07:00	25802.70	25806.20	25802.70	25804.70	26	0	200
2026.07.07	05:08:00	25804.20	25807.20	25803.70	25807.20	14	0	200
2026.07.07	05:09:00	25805.70	25807.20	25799.70	25801.70	27	0	200
2026.07.07	05:10:00	25799.70	25806.70	25799.70	25803.70	30	0	200
2026.07.07	05:11:00	25802.70	25804.20	25799.20	25799.20	12	0	200
2026.07.07	05:12:00	25798.70	25803.20	25797.20	25803.20	14	0	200
2026.07.07	05:13:00	25803.70	25806.70	25800.70	25802.20	42	0	200
2026.07.07	05:14:00	25802.70	25803.70	25801.70	25803.20	7	0	200
2026.07.07	05:15:00	25802.70	25804.20	25798.70	25801.70	38	0	200
2026.07.07	05:16:00	25802.20	25805.70	25802.20	25803.70	33	0	200
2026.07.07	05:17:00	25804.20	25805.20	25799.20	25800.20	28	0	200
2026.07.07	05:18:00	25798.70	25804.70	25797.20	25801.20	40	0	200
2026.07.07	05:19:00	25800.70	25802.70	25798.70	25798.70	18	0	200
2026.07.07	05:20:00	25797.70	25798.70	25796.70	25796.70	11	0	200
2026.07.07	05:21:00	25797.20	25797.20	25792.20	25792.70	14	0	200
2026.07.07	05:22:00	25792.20	25792.20	25788.70	25788.70	16	0	200
2026.07.07	05:23:00	25787.20	25795.20	25787.20	25795.20	24	0	200
2026.07.07	05:24:00	25794.20	25795.70	25789.70	25790.20	13	0	200
2026.07.07	05:25:00	25790.70	25793.70	25789.70	25793.70	14	0	200
2026.07.07	05:26:00	25790.70	25793.20	25785.20	25792.20	21	0	200
2026.07.07	05:27:00	25790.70	25791.20	25788.20	25789.20	12	0	200
2026.07.07	05:28:00	25788.20	25789.70	25787.70	25788.70	16	0	200
2026.07.07	05:29:00	25789.20	25789.20	25787.20	25787.70	9	0	200
2026.07.07	05:30:00	25787.20	25788.20	25778.20	25778.20	33	0	200
2026.07.07	05:31:00	25777.70	25778.70	25774.70	25774.70	17	0	200
2026.07.07	05:32:00	25774.20	25776.70	25774.20	25776.70	17	0	200
2026.07.07	05:33:00	25776.20	25776.70	25775.20	25775.20	35	0	200
2026.07.07	05:34:00	25775.70	25779.20	25775.20	25778.20	21	0	200
2026.07.07	05:35:00	25779.20	25784.70	25779.20	25784.20	28	0	200
2026.07.07	05:36:00	25783.70	25787.20	25781.70	25786.20	26	0	200
2026.07.07	05:37:00	25785.70	25785.70	25776.70	25777.20	12	0	200
2026.07.07	05:38:00	25778.70	25781.20	25775.70	25781.20	22	0	200
2026.07.07	05:39:00	25782.20	25786.70	25782.20	25784.20	6	0	200
2026.07.07	05:40:00	25783.20	25784.20	25781.20	25784.20	15	0	200
2026.07.07	05:41:00	25784.70	25784.70	25780.70	25781.20	27	0	200
2026.07.07	05:42:00	25778.70	25781.70	25778.70	25779.20	20	0	200
2026.07.07	05:43:00	25778.70	25781.70	25778.70	25780.20	23	0	200
2026.07.07	05:44:00	25779.70	25780.20	25778.70	25779.70	26	0	200
2026.07.07	05:45:00	25780.20	25780.70	25779.20	25780.20	19	0	200
2026.07.07	05:46:00	25779.70	25779.70	25778.70	25779.20	8	0	200
2026.07.07	05:47:00	25780.20	25780.20	25778.70	25779.70	22	0	200
2026.07.07	05:48:00	25779.20	25780.20	25777.20	25779.70	7	0	200
2026.07.07	05:49:00	25776.20	25780.20	25776.20	25778.20	12	0	200
2026.07.07	05:50:00	25781.70	25781.70	25777.70	25777.70	16	0	200
2026.07.07	05:51:00	25776.70	25776.70	25774.70	25774.70	3	0	200
2026.07.07	05:52:00	25775.70	25775.70	25775.70	25775.70	1	0	200
2026.07.07	05:55:00	25774.70	25774.70	25772.70	25772.70	4	0	200
2026.07.07	05:56:00	25776.20	25776.20	25775.20	25775.20	3	0	200
2026.07.07	05:57:00	25774.70	25776.20	25774.20	25774.70	10	0	200
2026.07.07	05:58:00	25774.20	25774.20	25768.20	25769.70	26	0	200
2026.07.07	05:59:00	25768.70	25771.70	25765.70	25771.20	23	0	200
2026.07.07	06:00:00	25772.20	25776.70	25770.20	25776.70	37	0	200
2026.07.07	06:01:00	25778.20	25778.20	25772.70	25772.70	18	0	200
2026.07.07	06:02:00	25773.70	25774.70	25773.20	25774.70	9	0	200
2026.07.07	06:03:00	25775.20	25775.20	25773.70	25774.20	6	0	200
2026.07.07	06:04:00	25775.70	25775.70	25773.20	25773.20	2	0	200
2026.07.07	06:05:00	25779.20	25779.70	25777.20	25777.20	9	0	200
2026.07.07	06:06:00	25777.70	25779.70	25775.20	25778.20	27	0	200
2026.07.07	06:07:00	25777.70	25779.70	25777.20	25779.70	6	0	200
2026.07.07	06:08:00	25781.70	25787.20	25780.20	25785.20	14	0	200
2026.07.07	06:09:00	25784.20	25784.20	25780.70	25783.70	17	0	200
2026.07.07	06:10:00	25782.70	25784.20	25779.70	25779.70	16	0	200
2026.07.07	06:11:00	25778.70	25780.70	25778.70	25779.70	9	0	200
2026.07.07	06:12:00	25779.20	25779.20	25777.70	25778.70	5	0	200
2026.07.07	06:13:00	25779.70	25779.70	25777.20	25777.70	16	0	200
2026.07.07	06:14:00	25778.20	25778.70	25773.20	25775.70	31	0	200
2026.07.07	06:15:00	25775.20	25775.20	25770.70	25771.20	16	0	200
2026.07.07	06:16:00	25773.20	25773.20	25765.70	25765.70	14	0	200
2026.07.07	06:17:00	25764.70	25767.20	25764.20	25766.20	12	0	200
2026.07.07	06:18:00	25767.20	25768.20	25766.20	25766.70	7	0	200
2026.07.07	06:19:00	25766.20	25768.20	25766.20	25766.70	8	0	200
2026.07.07	06:20:00	25766.20	25766.20	25763.70	25764.70	13	0	200
2026.07.07	06:21:00	25764.20	25765.70	25763.70	25765.20	14	0	200
2026.07.07	06:22:00	25769.20	25769.20	25763.70	25764.20	20	0	200
2026.07.07	06:23:00	25764.70	25765.70	25759.20	25760.70	26	0	200
2026.07.07	06:24:00	25759.20	25760.20	25758.20	25759.70	38	0	200
