<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.30	11:46:00	3030.53	3030.85	3028.53	3028.65	295	0	44
2026.01.30	11:47:00	3028.65	3030.05	3028.53	3029.78	247	0	44
2026.01.30	11:48:00	3029.70	3029.80	3027.65	3027.88	222	0	44
2026.01.30	11:49:00	3027.90	3028.28	3027.03	3027.30	225	0	44
2026.01.30	11:50:00	3027.28	3028.65	3027.23	3027.85	226	0	44
2026.01.30	11:51:00	3027.78	3027.88	3026.78	3027.70	214	0	44
2026.01.30	11:52:00	3027.78	3028.53	3027.38	3027.53	222	0	44
2026.01.30	11:53:00	3027.70	3028.28	3027.28	3027.63	252	0	44
2026.01.30	11:54:00	3027.53	3028.10	3026.78	3027.83	220	0	44
2026.01.30	11:55:00	3027.78	3028.80	3027.53	3027.83	205	0	44
2026.01.30	11:56:00	3027.78	3028.58	3026.78	3028.48	177	0	44
2026.01.30	11:57:00	3028.53	3029.43	3028.40	3028.70	174	0	44
2026.01.30	11:58:00	3028.78	3029.03	3027.25	3027.58	104	0	44
2026.01.30	11:59:00	3027.53	3027.55	3026.90	3027.40	92	0	44
2026.01.30	12:00:00	3027.40	3029.33	3027.38	3029.03	121	0	44
2026.01.30	12:01:00	3029.03	3029.83	3028.73	3029.68	133	0	44
2026.01.30	12:02:00	3029.78	3030.28	3029.15	3029.15	192	0	44
2026.01.30	12:03:00	3029.15	3029.78	3028.53	3029.00	214	0	44
2026.01.30	12:04:00	3029.03	3029.03	3027.90	3028.03	205	0	44
2026.01.30	12:05:00	3027.95	3029.10	3027.90	3028.80	228	0	44
2026.01.30	12:06:00	3028.78	3029.28	3028.15	3028.70	183	0	44
2026.01.30	12:07:00	3028.78	3028.83	3027.28	3027.30	204	0	44
2026.01.30	12:08:00	3027.28	3027.35	3026.50	3026.85	186	0	44
2026.01.30	12:09:00	3026.78	3027.53	3026.78	3027.15	192	0	44
2026.01.30	12:10:00	3027.03	3027.40	3026.03	3026.33	197	0	44
2026.01.30	12:11:00	3026.30	3026.63	3026.00	3026.55	204	0	44
2026.01.30	12:12:00	3026.53	3026.78	3025.53	3026.53	207	0	44
2026.01.30	12:13:00	3026.53	3026.83	3026.40	3026.75	153	0	44
2026.01.30	12:14:00	3026.73	3027.83	3026.70	3027.80	191	0	44
2026.01.30	12:15:00	3027.90	3028.53	3027.43	3028.53	225	0	44
2026.01.30	12:16:00	3028.53	3028.85	3028.25	3028.70	76	0	44
2026.01.30	12:17:00	3027.28	3027.53	3026.53	3026.58	116	0	44
2026.01.30	12:18:00	3026.53	3026.85	3025.75	3026.15	208	0	44
2026.01.30	12:19:00	3026.03	3026.80	3025.95	3026.75	155	0	44
2026.01.30	12:20:00	3026.78	3026.80	3025.53	3025.95	230	0	44
2026.01.30	12:21:00	3026.03	3026.85	3025.73	3026.78	213	0	44
2026.01.30	12:22:00	3026.75	3027.03	3025.75	3025.90	181	0	44
2026.01.30	12:23:00	3025.90	3026.60	3025.90	3026.50	160	0	44
2026.01.30	12:24:00	3026.53	3027.38	3026.53	3027.15	210	0	44
2026.01.30	12:25:00	3027.15	3027.30	3026.20	3026.35	182	0	44
2026.01.30	12:26:00	3026.28	3027.28	3025.78	3026.95	193	0	44
2026.01.30	12:27:00	3027.03	3027.15	3026.03	3027.05	193	0	44
2026.01.30	12:28:00	3027.03	3027.80	3026.78	3027.70	115	0	44
2026.01.30	12:29:00	3027.65	3027.65	3026.70	3026.85	142	0	44
2026.01.30	12:30:00	3026.78	3028.40	3026.68	3027.80	189	0	44
2026.01.30	12:31:00	3027.78	3029.08	3027.53	3028.53	180	0	44
2026.01.30	12:32:00	3028.60	3029.45	3028.53	3029.45	132	0	44
2026.01.30	12:33:00	3029.53	3030.03	3028.78	3029.93	180	0	44
2026.01.30	12:34:00	3030.03	3030.60	3029.45	3030.45	203	0	44
2026.01.30	12:35:00	3030.53	3030.80	3029.88	3030.25	171	0	44
2026.01.30	12:36:00	3030.28	3031.03	3030.03	3030.30	192	0	44
2026.01.30	12:37:00	3030.28	3031.90	3029.78	3031.73	210	0	44
2026.01.30	12:38:00	3031.78	3031.90	3030.68	3030.68	208	0	44
2026.01.30	12:39:00	3030.78	3030.88	3029.78	3029.95	161	0	44
2026.01.30	12:40:00	3030.03	3030.40	3029.43	3029.60	168	0	44
2026.01.30	12:41:00	3029.53	3030.28	3029.03	3030.03	185	0	44
2026.01.30	12:42:00	3030.03	3030.13	3029.53	3029.85	155	0	44
2026.01.30	12:43:00	3029.83	3030.65	3029.70	3029.78	203	0	44
2026.01.30	12:44:00	3029.78	3029.88	3029.48	3029.58	65	0	44
2026.01.30	12:45:00	3031.03	3031.15	3030.73	3031.13	37	0	44
2026.01.30	12:46:00	3031.03	3031.88	3030.93	3031.48	120	0	44
2026.01.30	12:47:00	3031.53	3031.78	3030.28	3030.50	216	0	44
2026.01.30	12:48:00	3030.60	3031.53	3030.35	3031.15	151	0	44
2026.01.30	12:49:00	3031.15	3031.55	3030.65	3030.80	103	0	44
2026.01.30	12:50:00	3030.78	3031.85	3030.78	3031.30	129	0	44
2026.01.30	12:51:00	3031.28	3031.65	3030.75	3030.90	95	0	44
2026.01.30	12:52:00	3030.78	3031.55	3030.78	3031.40	116	0	44
2026.01.30	12:53:00	3031.53	3032.15	3031.28	3031.65	134	0	44
2026.01.30	12:54:00	3031.65	3031.78	3030.45	3030.60	187	0	44
2026.01.30	12:55:00	3030.65	3030.80	3029.78	3030.15	119	0	44
2026.01.30	12:56:00	3030.10	3030.15	3029.28	3029.35	122	0	44
2026.01.30	12:57:00	3029.40	3030.28	3029.28	3029.70	144	0	44
2026.01.30	12:58:00	3029.78	3029.78	3029.00	3029.05	154	0	44
2026.01.30	12:59:00	3029.03	3029.58	3028.53	3028.90	192	0	44
2026.01.30	13:00:00	3029.03	3029.30	3028.43	3028.98	208	0	44
2026.01.30	13:01:00	3029.03	3029.78	3028.78	3029.40	175	0	44
2026.01.30	13:02:00	3029.40	3031.05	3029.40	3031.00	203	0	44
2026.01.30	13:03:00	3031.03	3031.53	3030.48	3031.23	166	0	44
2026.01.30	13:04:00	3031.28	3032.03	3031.18	3031.28	151	0	44
2026.01.30	13:05:00	3031.28	3032.03	3031.03	3031.18	130	0	44
2026.01.30	13:06:00	3031.15	3031.40	3030.78	3030.80	143	0	44
2026.01.30	13:07:00	3030.78	3031.58	3030.43	3031.40	144	0	44
2026.01.30	13:08:00	3031.40	3031.53	3030.93	3030.93	151	0	44
2026.01.30	13:09:00	3031.03	3031.53	3030.03	3030.03	121	0	44
2026.01.30	13:10:00	3030.13	3031.03	3030.03	3030.48	134	0	44
2026.01.30	13:11:00	3030.53	3031.53	3030.38	3031.23	165	0	44
2026.01.30	13:12:00	3031.28	3031.53	3030.78	3030.90	153	0	44
2026.01.30	13:13:00	3030.90	3031.03	3030.45	3030.98	126	0	44
2026.01.30	13:14:00	3031.03	3031.15	3030.18	3031.05	149	0	44
2026.01.30	13:15:00	3031.03	3031.83	3030.53	3031.83	153	0	44
2026.01.30	13:16:00	3031.80	3032.15	3031.65	3031.85	143	0	44
2026.01.30	13:17:00	3031.78	3032.05	3031.48	3031.50	176	0	44
2026.01.30	13:18:00	3031.53	3031.78	3031.28	3031.68	160	0	44
2026.01.30	13:19:00	3031.78	3032.08	3031.28	3031.98	130	0	44
2026.01.30	13:20:00	3032.03	3032.08	3031.38	3031.93	141	0	44
2026.01.30	13:21:00	3032.03	3032.80	3031.78	3032.80	184	0	44
2026.01.30	13:22:00	3032.78	3033.55	3032.65	3033.55	154	0	44
2026.01.30	13:23:00	3033.53	3034.58	3033.13	3034.58	181	0	44
2026.01.30	13:24:00	3034.53	3034.80	3034.40	3034.68	168	0	44
2026.01.30	13:25:00	3034.65	3035.03	3033.78	3034.08	177	0	44
2026.01.30	13:26:00	3034.03	3034.53	3033.48	3033.53	134	0	44
2026.01.30	13:27:00	3033.53	3033.58	3032.03	3032.23	144	0	44
2026.01.30	13:28:00	3032.28	3032.40	3032.03	3032.33	75	0	44
2026.01.30	13:29:00	3032.28	3032.88	3032.28	3032.83	138	0	44
2026.01.30	13:30:00	3032.78	3032.88	3032.20	3032.40	124	0	44
2026.01.30	13:31:00	3032.40	3033.78	3032.40	3033.68	215	0	44
2026.01.30	13:32:00	3033.65	3034.78	3033.65	3034.45	195	0	44
2026.01.30	13:33:00	3034.53	3035.15	3034.28	3035.15	154	0	44
2026.01.30	13:34:00	3035.28	3035.33	3034.78	3034.83	69	0	44
2026.01.30	13:35:00	3034.78	3034.90	3034.43	3034.50	150	0	44
2026.01.30	13:36:00	3034.53	3034.55	3033.63	3034.43	138	0	44
2026.01.30	13:37:00	3034.53	3034.53	3033.78	3034.43	107	0	44
2026.01.30	13:38:00	3033.53	3033.78	3033.53	3033.68	25	0	44
2026.01.30	13:39:00	3033.78	3034.33	3033.78	3034.15	110	0	44
2026.01.30	13:40:00	3034.15	3034.28	3033.73	3033.95	158	0	44
2026.01.30	13:41:00	3034.03	3034.30	3033.45	3034.03	112	0	44
2026.01.30	13:42:00	3034.00	3034.08	3033.45	3033.60	144	0	44
2026.01.30	13:43:00	3033.53	3034.03	3033.53	3033.55	93	0	44
2026.01.30	13:44:00	3033.53	3034.53	3033.45	3034.43	78	0	44
2026.01.30	13:45:00	3034.40	3034.53	3033.78	3034.20	100	0	44
2026.01.30	13:46:00	3034.28	3034.80	3034.00	3034.80	83	0	44
2026.01.30	13:47:00	3034.78	3034.80	3034.28	3034.55	99	0	44
2026.01.30	13:48:00	3034.53	3034.78	3032.75	3032.80	159	0	44
2026.01.30	13:49:00	3032.78	3032.80	3031.28	3031.45	204	0	44
2026.01.30	13:50:00	3031.53	3032.30	3030.93	3030.93	230	0	44
2026.01.30	13:51:00	3030.90	3031.78	3030.88	3031.53	175	0	44
2026.01.30	13:52:00	3031.53	3031.95	3031.10	3031.30	189	0	44
2026.01.30	13:53:00	3031.28	3031.78	3031.28	3031.70	149	0	44
2026.01.30	13:54:00	3031.78	3032.65	3031.28	3032.50	176	0	44
2026.01.30	13:55:00	3032.53	3033.28	3032.50	3033.05	152	0	44
2026.01.30	13:56:00	3033.03	3033.63	3032.95	3033.35	163	0	44
2026.01.30	13:57:00	3033.28	3034.53	3033.28	3034.30	160	0	44
2026.01.30	13:58:00	3034.28	3035.30	3034.28	3034.53	169	0	44
2026.01.30	13:59:00	3034.50	3034.70	3034.03	3034.40	165	0	44
2026.01.30	14:00:00	3034.40	3035.03	3034.00	3034.30	134	0	44
2026.01.30	14:01:00	3034.28	3035.30	3034.28	3034.65	139	0	44
2026.01.30	14:02:00	3034.70	3035.10	3034.40	3034.90	176	0	44
2026.01.30	14:03:00	3035.03	3035.65	3034.85	3035.30	170	0	44
2026.01.30	14:04:00	3035.28	3036.40	3035.03	3036.33	207	0	44
2026.01.30	14:05:00	3036.28	3036.55	3035.75	3035.78	159	0	44
2026.01.30	14:06:00	3035.80	3036.03	3035.48	3035.90	126	0	44
2026.01.30	14:07:00	3036.03	3036.03	3035.28	3035.53	129	0	44
2026.01.30	14:08:00	3035.50	3035.53	3034.78	3034.88	139	0	44
2026.01.30	14:09:00	3034.90	3035.15	3034.75	3035.10	149	0	44
2026.01.30	14:10:00	3035.15	3035.75	3034.78	3035.75	125	0	44
2026.01.30	14:11:00	3035.78	3036.03	3035.13	3035.90	152	0	44
2026.01.30	14:12:00	3035.90	3036.08	3035.03	3035.88	187	0	44
2026.01.30	14:13:00	3035.90	3036.30	3035.78	3035.98	126	0	44
2026.01.30	14:14:00	3036.03	3036.18	3035.75	3035.85	139	0	44
2026.01.30	14:15:00	3035.78	3036.90	3035.78	3036.70	132	0	44
2026.01.30	14:16:00	3036.78	3036.78	3036.03	3036.15	112	0	44
2026.01.30	14:17:00	3036.15	3037.03	3035.78	3036.83	160	0	44
2026.01.30	14:18:00	3036.78	3037.03	3036.68	3036.93	93	0	44
2026.01.30	14:19:00	3037.03	3037.53	3036.78	3037.10	115	0	44
2026.01.30	14:20:00	3037.03	3037.08	3034.53	3034.90	209	0	44
2026.01.30	14:21:00	3034.78	3036.78	3034.78	3036.58	164	0	44
2026.01.30	14:22:00	3036.53	3037.53	3036.53	3037.10	93	0	44
2026.01.30	14:23:00	3037.15	3037.28	3036.48	3036.48	94	0	44
2026.01.30	14:24:00	3036.53	3036.78	3035.70	3035.80	145	0	44
2026.01.30	14:25:00	3035.78	3035.88	3035.23	3035.55	159	0	44
2026.01.30	14:26:00	3035.53	3035.55	3034.90	3035.05	133	0	44
2026.01.30	14:27:00	3035.03	3035.15	3034.03	3034.25	155	0	44
2026.01.30	14:28:00	3034.28	3035.03	3034.28	3034.83	135	0	44
2026.01.30	14:29:00	3034.78	3035.03	3034.65	3034.65	131	0	44
2026.01.30	14:30:00	3034.50	3035.88	3034.50	3035.70	156	0	44
2026.01.30	14:31:00	3035.78	3036.30	3035.53	3036.20	134	0	44
2026.01.30	14:32:00	3036.28	3036.28	3035.28	3036.05	123	0	44
2026.01.30	14:33:00	3036.03	3036.05	3035.53	3035.65	95	0	44
2026.01.30	14:34:00	3035.65	3035.78	3035.15	3035.25	107	0	44
2026.01.30	14:35:00	3035.28	3035.90	3035.03	3035.40	139	0	44
2026.01.30	14:36:00	3035.40	3036.53	3035.40	3036.03	128	0	44
2026.01.30	14:37:00	3036.00	3036.78	3036.00	3036.68	128	0	44
2026.01.30	14:38:00	3036.78	3037.05	3036.28	3036.68	146	0	44
2026.01.30	14:39:00	3036.65	3036.65	3035.78	3036.10	158	0	44
2026.01.30	14:40:00	3036.03	3036.90	3035.78	3036.80	124	0	44
2026.01.30	14:41:00	3036.78	3037.55	3036.48	3036.90	169	0	44
2026.01.30	14:42:00	3037.03	3037.35	3036.45	3037.00	125	0	44
2026.01.30	14:43:00	3037.03	3037.15	3036.45	3037.03	112	0	44
2026.01.30	14:44:00	3037.03	3037.10	3036.03	3036.05	126	0	44
2026.01.30	14:45:00	3036.03	3036.78	3035.95	3036.43	130	0	44
2026.01.30	14:46:00	3036.40	3036.65	3036.03	3036.60	102	0	44
2026.01.30	14:47:00	3036.65	3037.78	3036.28	3037.60	199	0	44
2026.01.30	14:48:00	3037.65	3038.28	3036.53	3037.05	156	0	44
2026.01.30	14:49:00	3037.03	3037.03	3036.10	3036.80	117	0	44
2026.01.30	14:50:00	3036.78	3037.05	3036.15	3036.80	97	0	44
2026.01.30	14:51:00	3036.78	3036.80	3035.28	3035.55	110	0	44
2026.01.30	14:52:00	3035.53	3036.30	3035.45	3035.80	103	0	44
2026.01.30	14:53:00	3035.78	3035.85	3035.20	3035.30	130	0	44
2026.01.30	14:54:00	3035.28	3035.85	3034.78	3034.90	159	0	44
2026.01.30	14:55:00	3034.90	3035.08	3034.50	3034.60	142	0	44
2026.01.30	14:56:00	3034.53	3034.90	3034.03	3034.08	134	0	44
2026.01.30	14:57:00	3034.05	3034.28	3033.90	3034.20	66	0	44
2026.01.30	14:58:00	3034.28	3034.33	3033.98	3034.08	76	0	44
2026.01.30	14:59:00	3034.03	3035.03	3033.78	3034.58	67	0	44
2026.01.30	15:00:00	3034.53	3034.53	3033.15	3033.65	102	0	44
2026.01.30	15:01:00	3033.65	3033.65	3032.03	3032.20	147	0	44
2026.01.30	15:02:00	3032.28	3033.78	3031.85	3033.53	125	0	44
2026.01.30	15:03:00	3033.53	3033.55	3032.33	3032.38	106	0	44
2026.01.30	15:04:00	3032.53	3032.53	3031.03	3031.23	110	0	44
2026.01.30	15:05:00	3031.28	3031.90	3030.78	3031.08	111	0	44
2026.01.30	15:06:00	3031.03	3032.80	3030.90	3032.68	178	0	44
2026.01.30	15:07:00	3032.65	3033.40	3032.40	3033.40	115	0	44
2026.01.30	15:08:00	3033.40	3033.53	3032.53	3032.80	149	0	44
2026.01.30	15:09:00	3032.78	3033.03	3032.40	3032.50	147	0	44
2026.01.30	15:10:00	3032.53	3032.70	3032.28	3032.55	128	0	44
2026.01.30	15:11:00	3032.53	3033.78	3032.53	3033.65	171	0	44
2026.01.30	15:12:00	3033.65	3034.40	3033.53	3034.13	135	0	44
2026.01.30	15:13:00	3034.28	3034.28	3033.45	3033.98	99	0	44
2026.01.30	15:14:00	3034.03	3034.03	3033.53	3033.70	139	0	44
2026.01.30	15:15:00	3033.78	3033.88	3033.03	3033.35	123	0	44
2026.01.30	15:16:00	3033.28	3033.38	3032.28	3032.70	118	0	44
2026.01.30	15:17:00	3032.78	3033.05	3032.65	3033.05	92	0	44
2026.01.30	15:18:00	3033.03	3033.03	3032.03	3032.20	112	0	44
2026.01.30	15:19:00	3032.28	3032.60	3032.03	3032.15	108	0	44
2026.01.30	15:20:00	3032.23	3032.63	3031.75	3032.15	168	0	44
2026.01.30	15:21:00	3032.15	3032.28	3031.75	3032.05	126	0	44
2026.01.30	15:22:00	3032.03	3032.35	3031.65	3031.83	155	0	44
2026.01.30	15:23:00	3031.78	3032.03	3031.53	3031.88	149	0	44
2026.01.30	15:24:00	3031.90	3032.08	3031.03	3031.45	154	0	44
2026.01.30	15:25:00	3031.48	3031.53	3030.75	3031.05	204	0	44
2026.01.30	15:26:00	3031.03	3031.35	3030.53	3030.80	201	0	44
2026.01.30	15:27:00	3030.78	3031.53	3030.73	3030.83	108	0	44
2026.01.30	15:28:00	3030.78	3031.15	3030.78	3031.03	59	0	44
2026.01.30	15:29:00	3031.03	3031.40	3030.98	3031.35	40	0	44
2026.01.30	15:30:00	3031.40	3031.40	3028.33	3030.28	182	0	44
2026.01.30	15:31:00	3030.28	3030.65	3028.83	3029.08	159	0	44
2026.01.30	15:32:00	3029.15	3030.65	3029.08	3029.75	185	0	44
2026.01.30	15:33:00	3029.90	3030.08	3029.30	3029.98	192	0	44
2026.01.30	15:34:00	3029.90	3030.05	3029.50	3029.65	127	0	44
2026.01.30	15:35:00	3029.65	3030.40	3029.23	3029.48	145	0	44
2026.01.30	15:36:00	3029.53	3030.33	3029.28	3029.53	148	0	44
2026.01.30	15:37:00	3029.38	3029.53	3028.40	3028.73	177	0	44
2026.01.30	15:38:00	3028.78	3028.90	3028.08	3028.13	203	0	44
2026.01.30	15:39:00	3028.15	3028.28	3027.00	3028.15	221	0	44
2026.01.30	15:40:00	3028.15	3028.28	3027.03	3027.13	217	0	44
2026.01.30	15:41:00	3027.15	3028.08	3027.03	3027.15	236	0	44
2026.01.30	15:42:00	3027.15	3027.28	3026.53	3026.60	206	0	44
2026.01.30	15:43:00	3026.63	3027.15	3026.53	3026.83	194	0	44
2026.01.30	15:44:00	3026.78	3029.03	3026.78	3029.03	155	0	44
2026.01.30	15:45:00	3028.95	3029.03	3027.68	3027.83	210	0	44
2026.01.30	15:46:00	3027.78	3028.08	3027.28	3027.93	196	0	44
2026.01.30	15:47:00	3028.03	3028.03	3027.43	3027.83	178	0	44
2026.01.30	15:48:00	3027.78	3027.78	3026.98	3027.08	199	0	44
2026.01.30	15:49:00	3027.03	3027.03	3026.53	3026.68	70	0	44
2026.01.30	15:50:00	3026.38	3027.28	3026.28	3027.00	89	0	44
2026.01.30	15:51:00	3027.15	3027.28	3026.28	3026.78	194	0	44
2026.01.30	15:52:00	3026.70	3027.05	3026.03	3026.48	217	0	44
2026.01.30	15:53:00	3026.53	3026.58	3024.13	3024.28	211	0	44
2026.01.30	15:54:00	3024.20	3024.33	3023.70	3024.30	183	0	44
2026.01.30	15:55:00	3024.28	3024.80	3023.43	3023.55	204	0	44
2026.01.30	15:56:00	3023.53	3024.65	3023.13	3024.40	197	0	44
2026.01.30	15:57:00	3024.28	3024.58	3023.53	3023.63	186	0	44
2026.01.30	15:58:00	3023.65	3024.63	3023.43	3023.58	235	0	44
2026.01.30	15:59:00	3023.53	3023.90	3023.43	3023.80	204	0	44
2026.01.30	16:00:00	3023.78	3025.53	3023.45	3025.30	289	0	44
2026.01.30	16:01:00	3025.28	3025.40	3024.78	3024.85	221	0	44
2026.01.30	16:02:00	3024.78	3025.40	3024.70	3024.90	187	0	44
2026.01.30	16:03:00	3024.90	3025.53	3024.73	3025.30	209	0	44
2026.01.30	16:04:00	3025.28	3025.58	3024.70	3025.58	177	0	44
2026.01.30	16:05:00	3025.53	3026.38	3025.23	3026.08	179	0	44
2026.01.30	16:06:00	3026.03	3026.33	3025.53	3026.28	163	0	44
2026.01.30	16:07:00	3026.28	3026.35	3025.53	3025.68	162	0	44
2026.01.30	16:08:00	3025.78	3026.03	3025.28	3025.43	113	0	44
2026.01.30	16:09:00	3025.53	3025.90	3024.90	3025.80	217	0	44
2026.01.30	16:10:00	3025.78	3026.03	3024.65	3024.65	160	0	44
2026.01.30	16:11:00	3024.68	3026.08	3024.68	3025.98	177	0	44
2026.01.30	16:12:00	3026.03	3026.58	3025.90	3026.30	149	0	44
2026.01.30	16:13:00	3026.28	3026.85	3026.28	3026.78	183	0	44
2026.01.30	16:14:00	3026.83	3026.83	3026.03	3026.53	199	0	44
2026.01.30	16:15:00	3026.63	3027.03	3026.45	3027.03	194	0	44
2026.01.30	16:16:00	3027.03	3027.65	3026.70	3027.50	154	0	44
2026.01.30	16:17:00	3027.53	3027.78	3026.73	3026.93	170	0	44
2026.01.30	16:18:00	3026.90	3026.93	3026.03	3026.65	176	0	44
2026.01.30	16:19:00	3026.65	3027.33	3026.20	3026.73	200	0	44
2026.01.30	16:20:00	3026.75	3027.30	3026.75	3026.93	145	0	44
2026.01.30	16:21:00	3026.90	3027.33	3026.53	3026.88	156	0	44
2026.01.30	16:22:00	3026.78	3027.08	3025.93	3025.98	178	0	44
2026.01.30	16:23:00	3026.03	3026.28	3025.75	3026.18	146	0	44
2026.01.30	16:24:00	3026.28	3026.35	3026.18	3026.23	101	0	44
2026.01.30	16:25:00	3026.28	3026.88	3025.78	3026.63	146	0	44
2026.01.30	16:26:00	3026.53	3027.78	3026.53	3027.73	186	0	44
2026.01.30	16:27:00	3027.78	3028.35	3027.20	3027.58	155	0	44
2026.01.30	16:28:00	3027.53	3028.28	3026.98	3027.98	159	0	44
2026.01.30	16:29:00	3028.03	3028.53	3027.78	3028.48	140	0	44
2026.01.30	16:30:00	3028.43	3031.30	3027.78	3030.90	396	0	44
2026.01.30	16:31:00	3030.80	3030.80	3029.28	3030.03	370	0	44
2026.01.30	16:32:00	3030.00	3032.10	3029.25	3032.05	341	0	44
2026.01.30	16:33:00	3032.03	3032.80	3031.53	3032.65	299	0	44
2026.01.30	16:34:00	3032.53	3034.05	3032.53	3033.53	301	0	44
2026.01.30	16:35:00	3033.55	3034.03	3032.78	3033.83	340	0	44
2026.01.30	16:36:00	3033.78	3035.15	3033.53	3034.78	346	0	44
2026.01.30	16:37:00	3034.78	3034.78	3032.90	3033.48	308	0	44
2026.01.30	16:38:00	3033.53	3034.78	3033.45	3034.05	256	0	44
2026.01.30	16:39:00	3034.15	3035.20	3034.03	3035.15	217	0	44
2026.01.30	16:40:00	3035.15	3035.80	3035.03	3035.43	125	0	44
2026.01.30	16:41:00	3035.40	3035.58	3034.15	3034.68	111	0	44
2026.01.30	16:42:00	3034.65	3035.18	3034.00	3034.05	81	0	44
2026.01.30	16:43:00	3034.03	3034.03	3033.20	3033.40	35	0	44
2026.01.30	16:44:00	3033.98	3034.40	3033.78	3033.83	53	0	44
2026.01.30	16:45:00	3033.78	3033.83	3031.78	3031.83	184	0	44
2026.01.30	16:46:00	3031.78	3032.28	3031.03	3031.30	220	0	44
2026.01.30	16:47:00	3031.28	3032.55	3031.03	3031.65	247	0	44
2026.01.30	16:48:00	3031.70	3032.28	3031.43	3031.75	192	0	44
2026.01.30	16:49:00	3031.78	3033.03	3031.03	3032.03	218	0	44
2026.01.30	16:50:00	3032.08	3033.05	3031.78	3032.45	180	0	44
2026.01.30	16:51:00	3032.53	3033.30	3031.70	3033.30	173	0	44
2026.01.30	16:52:00	3033.28	3033.80	3032.75	3032.75	145	0	44
2026.01.30	16:53:00	3032.95	3033.10	3032.03	3032.05	212	0	44
2026.01.30	16:54:00	3032.03	3032.05	3030.20	3030.78	209	0	44
2026.01.30	16:55:00	3030.70	3032.53	3030.53	3032.05	338	0	44
2026.01.30	16:56:00	3032.03	3032.05	3030.53	3031.20	331	0	44
2026.01.30	16:57:00	3031.28	3031.53	3030.48	3030.48	313	0	44
2026.01.30	16:58:00	3030.53	3030.53	3028.73	3028.83	315	0	44
2026.01.30	16:59:00	3028.78	3029.28	3027.28	3027.78	359	0	44
2026.01.30	17:00:00	3027.83	3029.30	3027.83	3028.78	356	0	44
2026.01.30	17:01:00	3028.80	3029.35	3027.53	3029.30	376	0	44
2026.01.30	17:02:00	3029.40	3029.85	3028.53	3029.03	314	0	44
2026.01.30	17:03:00	3029.08	3030.03	3028.65	3028.78	340	0	44
2026.01.30	17:04:00	3028.80	3029.53	3028.00	3028.05	348	0	44
2026.01.30	17:05:00	3028.15	3030.80	3027.78	3030.78	365	0	44
2026.01.30	17:06:00	3030.70	3031.55	3030.50	3031.35	312	0	44
2026.01.30	17:07:00	3031.28	3032.40	3031.20	3032.30	301	0	44
2026.01.30	17:08:00	3032.28	3032.35	3031.03	3032.28	276	0	44
2026.01.30	17:09:00	3032.20	3033.03	3031.95	3032.48	287	0	44
2026.01.30	17:10:00	3032.53	3032.60	3030.70	3030.70	304	0	44
2026.01.30	17:11:00	3030.80	3032.53	3029.78	3032.45	323	0	44
2026.01.30	17:12:00	3032.40	3032.65	3031.35	3031.55	280	0	44
2026.01.30	17:13:00	3031.53	3032.55	3031.28	3032.40	324	0	44
2026.01.30	17:14:00	3032.35	3032.53	3031.28	3032.15	351	0	44
2026.01.30	17:15:00	3032.28	3033.03	3031.95	3032.28	303	0	44
2026.01.30	17:16:00	3032.30	3033.60	3031.90	3032.55	315	0	44
2026.01.30	17:17:00	3032.53	3033.30	3032.15	3033.18	305	0	44
2026.01.30	17:18:00	3033.28	3034.10	3032.70	3033.83	270	0	44
2026.01.30	17:19:00	3033.78	3033.85	3032.65	3033.23	328	0	44
2026.02.02	10:00:00	2998.45	2998.63	2993.10	2993.90	392	0	44
2026.02.02	10:01:00	2993.80	2995.28	2992.35	2992.78	436	0	44
2026.02.02	10:02:00	2992.80	2994.90	2990.73	2992.63	437	0	44
2026.02.02	10:03:00	2992.65	2993.78	2990.78	2993.03	389	0	44
2026.02.02	10:04:00	2993.05	2995.30	2991.03	2994.73	356	0	44
2026.02.02	10:05:00	2994.75	2997.30	2993.48	2996.78	364	0	44
2026.02.02	10:06:00	2996.33	2998.03	2995.88	2996.75	357	0	44
2026.02.02	10:07:00	2996.78	2997.45	2995.28	2995.90	323	0	44
2026.02.02	10:08:00	2995.78	2996.03	2994.70	2995.63	339	0	44
2026.02.02	10:09:00	2995.53	2996.78	2995.00	2996.05	354	0	44
2026.02.02	10:10:00	2996.03	2998.53	2995.70	2996.75	363	0	44
2026.02.02	10:11:00	2996.78	2997.78	2996.23	2996.68	282	0	44
2026.02.02	10:12:00	2996.53	2997.33	2996.28	2997.28	215	0	44
2026.02.02	10:13:00	2997.38	2998.28	2996.28	2996.48	233	0	44
2026.02.02	10:14:00	2996.53	2999.05	2996.38	2998.48	238	0	44
2026.02.02	10:15:00	2998.53	3000.15	2998.28	2999.30	243	0	44
2026.02.02	10:16:00	2999.28	3000.28	2998.78	2999.08	259	0	44
2026.02.02	10:17:00	2999.03	3000.40	2998.35	3000.33	228	0	44
2026.02.02	10:18:00	3000.40	3001.40	2999.45	3000.90	284	0	44
2026.02.02	10:19:00	3000.93	3002.53	3000.78	3002.18	263	0	44
2026.02.02	10:20:00	3002.15	3002.78	3001.50	3001.90	210	0	44
2026.02.02	10:21:00	3001.80	3002.55	3001.65	3002.05	261	0	44
2026.02.02	10:22:00	3002.10	3002.10	3000.78	3001.05	233	0	44
